query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesalbimanusSTECLA|AALB003292	211	246	PF13414.10	TPR_11	TPR repeat	6	41	3.7e-07	20.3	OG6106904
AnophelesalbimanusSTECLA|AALB003292	236	303	PF13432.10	TPR_16	Tetratricopeptide repeat	0	67	9e-07	19.9	OG6106904
AnophelesalbimanusSTECLA|AALB003292	220	249	PF13431.10	TPR_17	Tetratricopeptide repeat	0	29	1.1e-06	19.2	OG6106904
AnophelesalbimanusSTECLA|AALB003292	233	262	PF13374.10	TPR_10	Tetratricopeptide repeat	2	31	0.0017	8.9	OG6106904
AnophelesalbimanusSTECLA|AALB003292	258	303	PF02064.19	MAS20	MAS20 protein import receptor	62	111	4.3e-05	14.0	OG6106904
AnophelesalbimanusSTECLA|AALB003292	274	302	PF13176.10	TPR_7	Tetratricopeptide repeat	3	31	0.00017	12.2	OG6106904
AnophelesalbimanusSTECLA|AALB003292	217	262	PF04781.16	DUF627	Protein of unknown function (DUF627)	61	106	4.5e-05	13.8	OG6106904
AnophelesalbimanusSTECLA|AALB003292	233	305	PF17874.5	TPR_MalT	MalT-like TPR region	80	157	2.2e-05	14.1	OG6106904
AnophelesalbimanusSTECLA|AALB003292	197	240	PF13429.10	TPR_15	Tetratricopeptide repeat	144	187	0.0025	7.5	OG6106904
AnophelesalbimanusSTECLA|AALB003292	218	295	PF12895.11	ANAPC3	Anaphase-promoting complex, cyclosome, subunit 3	8	81	5.3e-05	13.9	OG6106904
AnophelesalbimanusSTECLA|AALB003292	245	302	PF13371.10	TPR_9	Tetratricopeptide repeat	7	61	0.00055	10.4	OG6106904
AnophelesalbimanusSTECLA|AALB003292	273	302	PF13174.10	TPR_6	Tetratricopeptide repeat	3	32	0.0019	9.4	OG6106904
AnophelesalbimanusSTECLA|AALB003292	248	273	PF01239.26	PPTA	Protein prenyltransferase alpha subunit repeat	0	25	0.0013	9.1	OG6106904
AnophelesalbimanusSTECLA|AALB003292	217	297	PF14561.10	TPR_20	Tetratricopeptide repeat	6	85	0.00023	11.9	OG6106904
AnophelesatroparvusEBRO|AATE000788	236	267	PF07719.21	TPR_2	Tetratricopeptide repeat	3	34	2.3e-07	21.3	OG6106904
AnophelesatroparvusEBRO|AATE000788	235	267	PF00515.32	TPR_1	Tetratricopeptide repeat	2	34	2e-06	18.1	OG6106904
AnophelesatroparvusEBRO|AATE000788	163	196	PF13181.10	TPR_8	Tetratricopeptide repeat	1	34	1.2e-05	16.0	OG6106904
AnophelesatroparvusEBRO|AATE000788	197	237	PF13428.10	TPR_14	Tetratricopeptide repeat	2	42	2.7e-06	18.7	OG6106904
AnophelesatroparvusEBRO|AATE000788	182	234	PF14559.10	TPR_19	Tetratricopeptide repeat	10	61	2.5e-09	28.0	OG6106904
AnophelesatroparvusEBRO|AATE000788	196	265	PF13424.10	TPR_12	Tetratricopeptide repeat	2	76	8.6e-09	26.1	OG6106904
AnophelesatroparvusEBRO|AATE000788	175	210	PF13414.10	TPR_11	TPR repeat	6	41	2.3e-07	21.1	OG6106904
AnophelesatroparvusEBRO|AATE000788	184	213	PF13431.10	TPR_17	Tetratricopeptide repeat	0	29	1.1e-07	22.4	OG6106904
AnophelesatroparvusEBRO|AATE000788	197	226	PF13374.10	TPR_10	Tetratricopeptide repeat	2	31	0.0015	9.3	OG6106904
AnophelesatroparvusEBRO|AATE000788	226	267	PF02064.19	MAS20	MAS20 protein import receptor	66	111	0.00037	11.1	OG6106904
AnophelesatroparvusEBRO|AATE000788	200	267	PF13432.10	TPR_16	Tetratricopeptide repeat	0	67	6.9e-06	17.2	OG6106904
AnophelesatroparvusEBRO|AATE000788	238	266	PF13176.10	TPR_7	Tetratricopeptide repeat	3	31	0.0024	8.8	OG6106904
AnophelesatroparvusEBRO|AATE000788	180	226	PF04781.16	DUF627	Protein of unknown function (DUF627)	60	106	1.7e-05	15.3	OG6106904
AnophelesatroparvusEBRO|AATE000788	160	203	PF13429.10	TPR_15	Tetratricopeptide repeat	143	186	0.00066	9.6	OG6106904
AnophelesatroparvusEBRO|AATE000788	272	324	PF04276.16	DUF443	Protein of unknown function (DUF443)	79	131	3.5e-05	14.2	OG6106904
AnophelesatroparvusEBRO|AATE000788	180	261	PF14561.10	TPR_20	Tetratricopeptide repeat	5	85	7.4e-05	13.7	OG6106904
AnophelesatroparvusEBRO|AATE000788	286	317	PF14055.10	NVEALA	NVEALA protein	2	33	8.9e-05	13.0	OG6106904
AnophelesatroparvusEBRO|AATE000788	201	274	PF17874.5	TPR_MalT	MalT-like TPR region	5	80	0.00013	11.7	OG6106904
AnophelesatroparvusEBRO|AATE000788	207	266	PF13371.10	TPR_9	Tetratricopeptide repeat	5	61	0.00061	10.4	OG6106904
AnophelesatroparvusEBRO|AATE000788	273	308	PF15706.9	TMEM132D_C	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term	27	62	0.00016	12.0	OG6106904
AnophelesatroparvusEBRO|AATE000788	181	257	PF12895.11	ANAPC3	Anaphase-promoting complex, cyclosome, subunit 3	7	79	0.00052	10.9	OG6106904
AnophelesatroparvusEBRO|AATE000788	180	266	PF20308.2	TPR-S	Tetratricopeptide Repeats-Sensor	3	84	0.00022	12.3	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	306	337	PF07719.21	TPR_2	Tetratricopeptide repeat	3	34	2.7e-07	21.0	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	305	337	PF00515.32	TPR_1	Tetratricopeptide repeat	2	34	2.3e-06	17.8	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	267	307	PF13428.10	TPR_14	Tetratricopeptide repeat	2	42	3.1e-06	18.3	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	306	336	PF13181.10	TPR_8	Tetratricopeptide repeat	3	33	6.3e-05	13.6	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	252	304	PF14559.10	TPR_19	Tetratricopeptide repeat	10	61	1e-08	25.9	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	266	335	PF13424.10	TPR_12	Tetratricopeptide repeat	2	76	1.1e-08	25.7	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	254	283	PF13431.10	TPR_17	Tetratricopeptide repeat	0	29	4e-06	17.4	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	245	280	PF13414.10	TPR_11	TPR repeat	6	41	0.00011	12.3	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	270	337	PF13432.10	TPR_16	Tetratricopeptide repeat	0	67	8.4e-06	16.8	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	267	296	PF13374.10	TPR_10	Tetratricopeptide repeat	2	31	0.0017	8.9	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	296	337	PF02064.19	MAS20	MAS20 protein import receptor	66	111	0.00046	10.7	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	250	296	PF04781.16	DUF627	Protein of unknown function (DUF627)	60	106	0.00012	12.5	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	343	394	PF04276.16	DUF443	Protein of unknown function (DUF443)	80	131	2.3e-05	14.6	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	308	336	PF13176.10	TPR_7	Tetratricopeptide repeat	3	31	0.0028	8.5	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	356	387	PF14055.10	NVEALA	NVEALA protein	2	33	5.5e-05	13.6	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	343	378	PF15706.9	TMEM132D_C	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term	27	62	0.0002	11.6	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	271	344	PF17874.5	TPR_MalT	MalT-like TPR region	5	80	0.00014	11.5	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	124	156	PF17480.6	AlphaC_N2	AlphaC N-terminal domain 2	12	44	0.00098	9.6	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	251	331	PF14561.10	TPR_20	Tetratricopeptide repeat	6	85	0.00028	11.6	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	278	336	PF13371.10	TPR_9	Tetratricopeptide repeat	6	61	0.00071	10.0	OG6106904
AnophelesgambiaePEST|AGAP000499	297	328	PF07719.21	TPR_2	Tetratricopeptide repeat	3	34	2.9e-07	21.0	OG6106904
AnophelesgambiaePEST|AGAP000499	296	328	PF00515.32	TPR_1	Tetratricopeptide repeat	2	34	2.5e-06	17.8	OG6106904
AnophelesgambiaePEST|AGAP000499	297	327	PF13181.10	TPR_8	Tetratricopeptide repeat	3	33	6.7e-05	13.7	OG6106904
AnophelesgambiaePEST|AGAP000499	243	295	PF14559.10	TPR_19	Tetratricopeptide repeat	10	61	4.9e-09	27.1	OG6106904
AnophelesgambiaePEST|AGAP000499	258	298	PF13428.10	TPR_14	Tetratricopeptide repeat	2	42	3.3e-06	18.3	OG6106904
AnophelesgambiaePEST|AGAP000499	257	326	PF13424.10	TPR_12	Tetratricopeptide repeat	2	76	1.1e-08	25.8	OG6106904
AnophelesgambiaePEST|AGAP000499	236	271	PF13414.10	TPR_11	TPR repeat	6	41	2.3e-05	14.7	OG6106904
AnophelesgambiaePEST|AGAP000499	245	274	PF13431.10	TPR_17	Tetratricopeptide repeat	0	29	1.8e-06	18.7	OG6106904
AnophelesgambiaePEST|AGAP000499	261	328	PF13432.10	TPR_16	Tetratricopeptide repeat	0	67	8.9e-06	16.8	OG6106904
AnophelesgambiaePEST|AGAP000499	287	328	PF02064.19	MAS20	MAS20 protein import receptor	66	111	0.00049	10.8	OG6106904
AnophelesgambiaePEST|AGAP000499	258	287	PF13374.10	TPR_10	Tetratricopeptide repeat	2	31	0.0018	9.0	OG6106904
AnophelesgambiaePEST|AGAP000499	241	287	PF04781.16	DUF627	Protein of unknown function (DUF627)	60	106	5.5e-05	13.7	OG6106904
AnophelesgambiaePEST|AGAP000499	299	327	PF13176.10	TPR_7	Tetratricopeptide repeat	3	31	0.003	8.5	OG6106904
AnophelesgambiaePEST|AGAP000499	218	265	PF13429.10	TPR_15	Tetratricopeptide repeat	142	187	0.0012	8.7	OG6106904
AnophelesgambiaePEST|AGAP000499	241	322	PF14561.10	TPR_20	Tetratricopeptide repeat	5	85	9.5e-05	13.3	OG6106904
AnophelesgambiaePEST|AGAP000499	334	385	PF04276.16	DUF443	Protein of unknown function (DUF443)	80	131	8.3e-05	12.9	OG6106904
AnophelesgambiaePEST|AGAP000499	334	371	PF15706.9	TMEM132D_C	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term	27	64	0.0002	11.7	OG6106904
AnophelesgambiaePEST|AGAP000499	262	335	PF17874.5	TPR_MalT	MalT-like TPR region	5	80	0.00013	11.8	OG6106904
AnophelesgambiaePEST|AGAP000499	269	327	PF13371.10	TPR_9	Tetratricopeptide repeat	6	61	0.00079	10.0	OG6106904
AnophelesgambiaePEST|AGAP000499	347	378	PF14055.10	NVEALA	NVEALA protein	2	33	0.00029	11.4	OG6106904
AnophelesgambiaePEST|AGAP000499	273	295	PF01239.26	PPTA	Protein prenyltransferase alpha subunit repeat	0	22	0.0047	7.5	OG6106904
AnophelesgambiaePEST|AGAP000499	336	365	PF11857.12	DUF3377	Domain of unknown function (DUF3377)	17	46	0.001	9.6	OG6106904
AnophelesalbimanusSTECLA|AALB007769	24	89	PF00254.32	FKBP_C	FKBP-type peptidyl-prolyl cis-trans isomerase	5	69	4.2e-13	38.5	OG6106917
AnophelesalbimanusSTECLA|AALB007769	255	287	PF07719.21	TPR_2	Tetratricopeptide repeat	1	33	1.5e-06	17.2	OG6106917
AnophelesalbimanusSTECLA|AALB007769	174	196	PF00515.32	TPR_1	Tetratricopeptide repeat	6	28	0.00013	10.9	OG6106917
AnophelesalbimanusSTECLA|AALB007769	245	280	PF13432.10	TPR_16	Tetratricopeptide repeat	21	59	2.1e-05	14.0	OG6106917
AnophelesalbimanusSTECLA|AALB007769	255	287	PF13181.10	TPR_8	Tetratricopeptide repeat	1	33	0.00076	8.8	OG6106917
AnophelesalbimanusSTECLA|AALB007769	234	292	PF13371.10	TPR_9	Tetratricopeptide repeat	8	61	8.8e-06	14.7	OG6106917
AnophelesalbimanusSTECLA|AALB007769	175	197	PF13414.10	TPR_11	TPR repeat	0	22	0.00057	8.6	OG6106917
AnophelesatroparvusEBRO|AATE009750	24	88	PF00254.32	FKBP_C	FKBP-type peptidyl-prolyl cis-trans isomerase	5	66	2e-09	26.5	OG6106917
AnophelesatroparvusEBRO|AATE009750	257	288	PF07719.21	TPR_2	Tetratricopeptide repeat	1	32	1.2e-07	20.5	OG6106917
AnophelesatroparvusEBRO|AATE009750	257	289	PF00515.32	TPR_1	Tetratricopeptide repeat	1	33	4.7e-05	12.0	OG6106917
AnophelesatroparvusEBRO|AATE009750	247	282	PF13432.10	TPR_16	Tetratricopeptide repeat	21	59	0.00016	11.0	OG6106917
AnophelesatroparvusEBRO|AATE009750	234	262	PF13475.10	DUF4116	Domain of unknown function (DUF4116)	8	35	0.0012	7.2	OG6106917
AnophelesatroparvusEBRO|AATE009750	257	288	PF13181.10	TPR_8	Tetratricopeptide repeat	1	32	0.00083	8.5	OG6106917
AnophelesgambiaePEST|AGAP000725	257	288	PF07719.21	TPR_2	Tetratricopeptide repeat	1	32	1.8e-08	23.9	OG6106917
AnophelesgambiaePEST|AGAP000725	234	256	PF00515.32	TPR_1	Tetratricopeptide repeat	12	34	8.9e-06	15.1	OG6106917
AnophelesgambiaePEST|AGAP000725	236	288	PF13432.10	TPR_16	Tetratricopeptide repeat	10	65	1.2e-07	21.8	OG6106917
AnophelesgambiaePEST|AGAP000725	24	89	PF00254.32	FKBP_C	FKBP-type peptidyl-prolyl cis-trans isomerase	5	67	5.7e-09	25.9	OG6106917
AnophelesgambiaePEST|AGAP000725	224	255	PF13181.10	TPR_8	Tetratricopeptide repeat	2	33	0.00061	9.7	OG6106917
AnophelesgambiaePEST|AGAP000725	233	287	PF14559.10	TPR_19	Tetratricopeptide repeat	1	55	1.7e-06	18.0	OG6106917
AnophelesgambiaePEST|AGAP000725	235	288	PF13371.10	TPR_9	Tetratricopeptide repeat	7	60	5.9e-06	15.9	OG6106917
AnophelesgambiaePEST|AGAP000725	218	272	PF15785.9	SMG1	Serine/threonine-protein kinase smg-1	364	416	3.5e-05	11.8	OG6106917
AnophelesgambiaePEST|AGAP000725	276	317	PF07956.15	DUF1690	Protein of Unknown function (DUF1690)	21	64	9.8e-05	12.4	OG6106917
AnophelesgambiaePEST|AGAP000725	225	265	PF13428.10	TPR_14	Tetratricopeptide repeat	4	44	0.0021	8.7	OG6106917
AnophelesgambiaePEST|AGAP000725	238	268	PF13414.10	TPR_11	TPR repeat	9	39	0.00065	9.0	OG6106917
AnophelesalbimanusSTECLA|AALB006280	174	365	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	85	255	4.2e-05	9.7	OG6106940
AnophelesalbimanusSTECLA|AALB006278	518	619	PF16533.9	SOAR	STIM1 Orai1-activating region	0	101	3.8e-44	138.7	OG6106940
AnophelesalbimanusSTECLA|AALB006278	321	388	PF07647.21	SAM_2	SAM domain (Sterile alpha motif)	0	63	1.4e-13	40.7	OG6106940
AnophelesalbimanusSTECLA|AALB006278	322	385	PF00536.34	SAM_1	SAM domain (Sterile alpha motif)	0	58	3.2e-11	33.4	OG6106940
AnophelesalbimanusSTECLA|AALB006278	544	600	PF14394.10	DUF4423	Domain of unknown function (DUF4423)	95	151	0.00043	9.8	OG6106940
AnophelesalbimanusSTECLA|AALB006278	546	591	PF10819.12	DUF2564	Protein of unknown function (DUF2564)	33	78	0.00042	10.6	OG6106940
AnophelesalbimanusSTECLA|AALB006278	93	212	PF09531.14	Ndc1_Nup	Nucleoporin protein Ndc1-Nup	357	452	3.2e-05	12.5	OG6106940
AnophelesalbimanusSTECLA|AALB006278	450	614	PF14362.10	DUF4407	Domain of unknown function (DUF4407)	106	252	0.00026	10.1	OG6106940
AnophelesalbimanusSTECLA|AALB006278	451	512	PF16515.9	HIP1_clath_bdg	Clathrin-binding domain of Huntingtin-interacting protein 1	9	73	0.00011	12.5	OG6106940
AnophelesalbimanusSTECLA|AALB006278	433	520	PF02403.26	Seryl_tRNA_N	Seryl-tRNA synthetase N-terminal domain	20	103	0.0001	12.4	OG6106940
AnophelesalbimanusSTECLA|AALB006278	449	509	PF20570.2	DUF6779	Domain of unknown function (DUF6779)	31	89	0.0016	8.9	OG6106940
AnophelesalbimanusSTECLA|AALB006278	423	468	PF06210.15	DUF1003	Protein of unknown function (DUF1003)	55	100	0.0011	8.9	OG6106940
AnophelesalbimanusSTECLA|AALB006278	1	39	PF04791.20	LMBR1	LMBR1-like membrane protein	21	62	0.013	4.0	OG6106940
AnophelesalbimanusSTECLA|AALB006278	64	197	PF10428.13	SOG2	RAM signalling pathway protein	165	317	0.0013	7.9	OG6106940
AnophelesatroparvusEBRO|AATE018866	370	468	PF16533.9	SOAR	STIM1 Orai1-activating region	3	101	8.2e-39	120.5	OG6106940
AnophelesatroparvusEBRO|AATE018866	245	312	PF07647.21	SAM_2	SAM domain (Sterile alpha motif)	0	63	4.8e-14	41.1	OG6106940
AnophelesatroparvusEBRO|AATE018866	246	309	PF00536.34	SAM_1	SAM domain (Sterile alpha motif)	0	58	1.1e-11	33.7	OG6106940
AnophelesatroparvusEBRO|AATE018866	409	466	PF20072.3	DUF6468	Domain of unknown function (DUF6468)	0	56	5.5e-05	12.1	OG6106940
AnophelesatroparvusEBRO|AATE018866	112	177	PF14672.10	LCE	Late cornified envelope	2	59	0.022	4.5	OG6106940
AnophelesatroparvusEBRO|AATE018866	350	414	PF15237.10	PTRF_SDPR	PTRF/SDPR family	168	231	0.00029	9.1	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	445	546	PF16533.9	SOAR	STIM1 Orai1-activating region	0	101	7e-44	137.8	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	248	315	PF07647.21	SAM_2	SAM domain (Sterile alpha motif)	0	63	1.2e-13	40.9	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	249	312	PF00536.34	SAM_1	SAM domain (Sterile alpha motif)	0	58	2.8e-11	33.5	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	473	518	PF10819.12	DUF2564	Protein of unknown function (DUF2564)	33	78	0.00061	10.1	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	487	544	PF20072.3	DUF6468	Domain of unknown function (DUF6468)	0	56	0.00014	11.9	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	11	125	PF11162.12	DUF2946	Protein of unknown function (DUF2946)	3	107	0.00019	12.0	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	360	447	PF02403.26	Seryl_tRNA_N	Seryl-tRNA synthetase N-terminal domain	20	103	4.8e-05	13.4	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	383	539	PF14362.10	DUF4407	Domain of unknown function (DUF4407)	112	250	0.0005	9.2	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	378	438	PF16515.9	HIP1_clath_bdg	Clathrin-binding domain of Huntingtin-interacting protein 1	9	72	7.5e-05	13.0	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	365	437	PF13476.10	AAA_23	AAA domain	152	196	0.0016	8.8	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	472	527	PF14394.10	DUF4423	Domain of unknown function (DUF4423)	96	151	0.00045	9.8	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	372	435	PF20570.2	DUF6779	Domain of unknown function (DUF6779)	30	88	0.0011	9.4	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	418	436	PF08776.15	VASP_tetra	VASP tetramerisation domain	17	36	0.00077	8.9	OG6106940
AnophelesgambiaePEST|AGAP029604	445	546	PF16533.9	SOAR	STIM1 Orai1-activating region	0	101	2.2e-43	135.7	OG6106940
AnophelesgambiaePEST|AGAP029604	248	315	PF07647.21	SAM_2	SAM domain (Sterile alpha motif)	0	63	4.1e-14	41.9	OG6106940
AnophelesgambiaePEST|AGAP029604	249	312	PF00536.34	SAM_1	SAM domain (Sterile alpha motif)	0	58	7.3e-11	31.7	OG6106940
AnophelesgambiaePEST|AGAP029604	487	545	PF20072.3	DUF6468	Domain of unknown function (DUF6468)	0	57	0.00017	11.1	OG6106940
AnophelesgambiaePEST|AGAP029604	384	538	PF14362.10	DUF4407	Domain of unknown function (DUF4407)	113	249	0.00053	8.6	OG6106940
AnophelesgambiaePEST|AGAP029604	360	447	PF02403.26	Seryl_tRNA_N	Seryl-tRNA synthetase N-terminal domain	20	103	6.4e-05	12.5	OG6106940
AnophelesgambiaePEST|AGAP029604	472	527	PF14394.10	DUF4423	Domain of unknown function (DUF4423)	96	151	0.00056	9.0	OG6106940
AnophelesgambiaePEST|AGAP029604	372	435	PF20570.2	DUF6779	Domain of unknown function (DUF6779)	30	88	0.0017	8.4	OG6106940
AnophelesgambiaePEST|AGAP029604	418	436	PF08776.15	VASP_tetra	VASP tetramerisation domain	17	36	0.0009	8.2	OG6106940
AnophelesalbimanusSTECLA|AALB007750	363	466	PF14598.10	PAS_11	PAS domain	3	106	1.3e-19	59.2	OG6107023
AnophelesalbimanusSTECLA|AALB007750	373	452	PF08447.16	PAS_3	PAS fold	0	80	3.9e-17	51.4	OG6107023
AnophelesalbimanusSTECLA|AALB007750	162	220	PF00989.29	PAS	PAS fold	4	62	8.2e-11	30.9	OG6107023
AnophelesalbimanusSTECLA|AALB007750	361	456	PF13426.11	PAS_9	PAS domain	1	93	8.5e-07	18.2	OG6107023
AnophelesalbimanusSTECLA|AALB007750	72	123	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	0	50	1.8e-07	20.0	OG6107023
AnophelesalbimanusSTECLA|AALB007750	172	220	PF08448.14	PAS_4	PAS fold	8	56	0.00017	10.8	OG6107023
AnophelesalbimanusSTECLA|AALB007750	305	336	PF16619.9	SUIM_assoc	Unstructured region C-term to UIM in Ataxin3	17	49	8.5e-06	14.7	OG6107023
AnophelesatroparvusEBRO|AATE003730	375	444	PF08447.16	PAS_3	PAS fold	10	80	1.9e-15	45.7	OG6107023
AnophelesatroparvusEBRO|AATE003730	358	458	PF14598.10	PAS_11	PAS domain	3	106	1.2e-17	52.6	OG6107023
AnophelesatroparvusEBRO|AATE003730	161	219	PF00989.29	PAS	PAS fold	4	62	6.7e-11	31.0	OG6107023
AnophelesatroparvusEBRO|AATE003730	356	448	PF13426.11	PAS_9	PAS domain	1	93	5.9e-07	18.5	OG6107023
AnophelesatroparvusEBRO|AATE003730	72	123	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	0	50	1.4e-07	20.1	OG6107023
AnophelesatroparvusEBRO|AATE003730	171	219	PF08448.14	PAS_4	PAS fold	8	56	0.00014	10.9	OG6107023
AnophelesfunestusFUMOZ|AFUN004699	340	443	PF14598.10	PAS_11	PAS domain	3	106	2.2e-20	61.5	OG6107023
AnophelesfunestusFUMOZ|AFUN004699	350	429	PF08447.16	PAS_3	PAS fold	0	80	6e-18	53.8	OG6107023
AnophelesfunestusFUMOZ|AFUN004699	161	219	PF00989.29	PAS	PAS fold	4	62	2.2e-11	32.6	OG6107023
AnophelesfunestusFUMOZ|AFUN004699	338	433	PF13426.11	PAS_9	PAS domain	1	93	2e-07	20.0	OG6107023
AnophelesfunestusFUMOZ|AFUN004699	72	123	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	0	50	1.3e-07	20.2	OG6107023
AnophelesfunestusFUMOZ|AFUN004699	171	219	PF08448.14	PAS_4	PAS fold	8	56	0.00025	10.0	OG6107023
AnophelesgambiaePEST|AGAP000056	341	441	PF14598.10	PAS_11	PAS domain	3	106	1.5e-17	52.3	OG6107023
AnophelesgambiaePEST|AGAP000056	358	427	PF08447.16	PAS_3	PAS fold	10	80	7.1e-16	47.1	OG6107023
AnophelesgambiaePEST|AGAP000056	161	219	PF00989.29	PAS	PAS fold	4	62	2.2e-11	32.6	OG6107023
AnophelesgambiaePEST|AGAP000056	339	431	PF13426.11	PAS_9	PAS domain	1	93	1.3e-06	17.4	OG6107023
AnophelesgambiaePEST|AGAP000056	72	123	PF00010.30	HLH	Helix-loop-helix DNA-binding domain	0	50	1.3e-07	20.2	OG6107023
AnophelesgambiaePEST|AGAP000056	171	219	PF08448.14	PAS_4	PAS fold	8	56	0.00025	10.0	OG6107023
AnophelesalbimanusSTECLA|AALB006490	72	453	PF10250.13	O-FucT	GDP-fucose protein O-fucosyltransferase	0	325	1.1e-52	165.7	OG6107032
AnophelesatroparvusEBRO|AATE003983	7	370	PF10250.13	O-FucT	GDP-fucose protein O-fucosyltransferase	0	325	2.3e-51	162.3	OG6107032
AnophelesatroparvusEBRO|AATE003983	295	340	PF07900.15	DUF1670	Protein of unknown function (DUF1670)	68	113	1e-05	12.1	OG6107032
AnophelesfunestusFUMOZ|AFUN021578	51	418	PF10250.13	O-FucT	GDP-fucose protein O-fucosyltransferase	0	325	5.1e-48	151.9	OG6107032
AnophelesfunestusFUMOZ|AFUN021578	103	261	PF20464.2	MmeI_N	MmeI, N-terminal domain	16	130	4.1e-06	14.9	OG6107032
AnophelesfunestusFUMOZ|AFUN021578	140	224	PF10396.13	TrmE_N	GTP-binding protein TrmE N-terminus	17	98	6.5e-05	10.9	OG6107032
AnophelesgambiaePEST|AGAP000757	64	430	PF10250.13	O-FucT	GDP-fucose protein O-fucosyltransferase	0	325	1.2e-49	155.8	OG6107032
AnophelesalbimanusSTECLA|AALB006310	74	137	PF00226.35	DnaJ	DnaJ domain	0	63	3.5e-26	78.4	OG6107046
AnophelesalbimanusSTECLA|AALB006310	69	120	PF00117.32	GATase	Glutamine amidotransferase class-I	135	187	9.4e-06	12.5	OG6107046
AnophelesatroparvusEBRO|AATE017578	16	79	PF00226.35	DnaJ	DnaJ domain	0	63	7.6e-26	77.9	OG6107046
AnophelesatroparvusEBRO|AATE017578	12	62	PF00117.32	GATase	Glutamine amidotransferase class-I	136	187	5.9e-06	13.7	OG6107046
AnophelesatroparvusEBRO|AATE017578	109	141	PF04360.16	Serglycin	Serglycin	78	110	7.8e-06	13.7	OG6107046
AnophelesfunestusFUMOZ|AFUN020185	16	79	PF00226.35	DnaJ	DnaJ domain	0	63	3.6e-26	78.4	OG6107046
AnophelesfunestusFUMOZ|AFUN020185	13	62	PF00117.32	GATase	Glutamine amidotransferase class-I	137	187	2.1e-05	11.4	OG6107046
AnophelesgambiaePEST|AGAP000970	16	79	PF00226.35	DnaJ	DnaJ domain	0	63	5.4e-26	78.4	OG6107046
AnophelesgambiaePEST|AGAP000970	54	157	PF05937.15	EB1_binding	EB-1 Binding Domain	25	128	3.1e-05	12.3	OG6107046
AnophelesgambiaePEST|AGAP000970	14	62	PF00117.32	GATase	Glutamine amidotransferase class-I	138	187	4.1e-05	11.0	OG6107046
AnophelesalbimanusSTECLA|AALB006542	41	296	PF00688.22	TGFb_propeptide	TGF-beta propeptide	0	242	1.8e-74	237.5	OG6107058
AnophelesalbimanusSTECLA|AALB006542	345	447	PF00019.24	TGF_beta	Transforming growth factor beta like domain	0	104	8.5e-41	126.2	OG6107058
AnophelesatroparvusEBRO|AATE011884	32	279	PF00688.22	TGFb_propeptide	TGF-beta propeptide	0	242	5.3e-74	236.0	OG6107058
AnophelesatroparvusEBRO|AATE011884	84	164	PF10409.13	PTEN_C2	C2 domain of PTEN tumour-suppressor protein	24	101	4.9e-06	13.5	OG6107058
AnophelesfunestusFUMOZ|AFUN007556	41	290	PF00688.22	TGFb_propeptide	TGF-beta propeptide	0	242	8.3e-75	239.2	OG6107058
AnophelesfunestusFUMOZ|AFUN007556	339	441	PF00019.24	TGF_beta	Transforming growth factor beta like domain	0	104	3.7e-40	124.7	OG6107058
